Compagnie,Heure_du_départ,Heure_arrivée,Prix,Durée,aéroport,jour_du_vol,Compagnie_code,weekend_verif
AIR FRANCE,9:20 PM,10:45 PM,172.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-15,3,True
AIR FRANCE,7:25 AM,8:50 AM,172.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-21,3,True
AIR FRANCE,9:20 PM,10:45 PM,172.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-21,3,True
AIR FRANCE,4:20 PM,5:45 PM,172.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-15,3,True
AIR EUROPA,7:25 PM,12:50 AM+2,175.0,30 hr 25 min,ORYParis-Orly Airport,2024-09-25,2,False
AIR EUROPA,10:55 AM,12:50 AM+2,175.0,38 hr 55 min,ORYParis-Orly Airport,2024-09-25,2,False
AIR EUROPA,5:10 PM,12:50 AM+2,175.0,32 hr 40 min,ORYParis-Orly Airport,2024-09-25,2,False
AIR EUROPA,7:25 PM,12:50 AM+2,175.0,30 hr 25 min,ORYParis-Orly Airport,2024-09-28,2,True
AIR EUROPA,5:10 PM,12:50 AM+2,175.0,32 hr 40 min,ORYParis-Orly Airport,2024-09-28,2,True
AIR EUROPA,5:10 PM,12:50 AM+1,175.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-28,2,True
AEGEAN,11:05 AM,11:55 PM,180.0,13 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,0,False
AEGEAN,2:05 PM,11:55 PM,180.0,10 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,0,False
AEGEAN,6:10 PM,11:55 PM,180.0,6 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-04,0,False
AEGEAN,6:10 PM,11:55 PM,180.0,6 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-11,0,False
AEGEAN,11:05 AM,11:55 PM,180.0,13 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-11,0,False
AEGEAN,2:05 PM,11:55 PM,180.0,10 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-14,0,True
AEGEAN,6:10 PM,11:55 PM,180.0,6 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-14,0,True
AEGEAN,2:05 PM,11:55 PM,180.0,10 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-11,0,False
TUNISAIR,10:45 AM,12:10 PM,181.0,2 hr 25 min,ORYParis-Orly Airport,2024-09-08,15,True
AEGEAN,10:15 PM,11:55 PM+1,186.0,26 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-27,0,False
AEGEAN,10:15 PM,11:55 PM+1,186.0,26 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-20,0,False
AIR FRANCE,9:15 AM,10:40 AM,193.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,3,False
AIR EUROPA,5:10 PM,12:50 AM+2,193.0,32 hr 40 min,ORYParis-Orly Airport,2024-09-04,2,False
AIR EUROPA,7:25 PM,12:50 AM+2,193.0,30 hr 25 min,ORYParis-Orly Airport,2024-09-04,2,False
AIR EUROPA,10:55 AM,12:50 AM+1,193.0,14 hr 55 min,ORYParis-Orly Airport,2024-09-26,2,False
AIR EUROPA,7:25 PM,12:50 AM+1,193.0,6 hr 25 min,ORYParis-Orly Airport,2024-09-26,2,False
AIR EUROPA,10:55 AM,12:50 AM+1,193.0,14 hr 55 min,ORYParis-Orly Airport,2024-09-28,2,True
AIR FRANCE,9:15 AM,10:40 AM,193.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-21,3,True
AIR EUROPA,7:25 PM,12:50 AM+2,193.0,30 hr 25 min,ORYParis-Orly Airport,2024-09-27,2,False
AIR FRANCE,9:20 PM,10:45 PM,193.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-20,3,False
ITA,6:10 AM,5:05 PM,194.0,11 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,6:10 AM,5:10 PM,194.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
LUFTHANSA,6:45 AM,10:50 AM,195.0,5 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,6:45 AM,10:50 AM,195.0,5 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,6:45 AM,10:50 AM,195.0,5 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,9:00 AM,4:25 PM,195.0,8 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
ITA,1:55 PM,5:05 PM,198.0,4 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-11,6,False
ITA,6:10 AM,9:35 AM,198.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,6:10 AM,9:35 AM,198.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,6,False
ITA,6:10 AM,5:05 PM,198.0,11 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-05,6,False
ITA,1:55 PM,9:35 AM+1,198.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-10,6,False
ITA,1:55 PM,5:05 PM,198.0,4 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-10,6,False
ITA,6:10 AM,5:05 PM,198.0,11 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,1:55 PM,9:35 AM+1,198.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-11,6,False
AIR FRANCE,9:15 AM,10:40 AM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,3,True
AIR FRANCE,4:20 PM,5:45 PM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,3,True
AIR FRANCE,9:20 PM,10:45 PM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,3,True
AIR FRANCE,9:20 PM,10:45 PM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-11,3,False
AIR FRANCE,7:25 AM,8:50 AM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,3,True
AIR FRANCE,4:20 PM,5:45 PM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-11,3,False
AIR FRANCE,7:25 AM,8:50 AM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,3,True
AIR FRANCE,9:15 AM,10:40 AM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,3,True
AIR FRANCE,4:20 PM,5:45 PM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,3,True
AIR FRANCE,9:20 PM,10:45 PM,200.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,3,True
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:05 AM,10:55 AM,202.0,5 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,9:45 AM,11:10 PM,202.0,14 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:05 AM,10:45 AM,202.0,5 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,9:45 AM,11:10 PM,202.0,14 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,9:45 AM,11:10 PM,202.0,14 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,2:30 PM,11:10 PM,202.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,9:55 AM,11:10 PM,202.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,9:55 AM,11:10 PM,202.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,7:35 PM,11:10 PM,202.0,4 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:05 AM,10:45 AM,202.0,5 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,6:05 AM,3:50 PM,202.0,10 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,7:25 AM,3:50 PM,202.0,9 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,9:45 AM,3:50 PM,202.0,7 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,9:45 AM,11:10 PM,202.0,14 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,11:30 AM,3:50 PM,202.0,5 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,2:30 PM,11:10 PM,202.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,6:35 PM,11:10 PM,202.0,5 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,7:35 PM,11:10 PM,202.0,4 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,6:35 PM,11:10 PM,202.0,5 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,7:25 AM,10:45 AM,202.0,4 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,7:45 PM,11:10 PM,202.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,9:55 AM,11:10 PM,202.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,2:30 PM,11:10 PM,202.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:35 PM,11:10 PM,202.0,5 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,2:30 PM,11:10 PM,202.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,6:05 AM,4:05 PM,202.0,11 hr,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,7:25 AM,4:05 PM,202.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,9:55 AM,4:05 PM,202.0,7 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,7:45 PM,11:10 PM,202.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,2:30 PM,11:10 PM,202.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,9:55 AM,11:10 PM,202.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,9:45 AM,11:10 PM,202.0,14 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,7:25 AM,10:45 AM,202.0,4 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,11:30 AM,4:05 PM,202.0,5 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,10:35 AM,4:05 PM,202.0,6 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,10:35 AM,11:10 PM,202.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,11:30 AM,11:10 PM,202.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
AIR FRANCE,9:15 AM,10:40 AM,208.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,3,False
AIR FRANCE,9:15 AM,10:40 AM,208.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-11,3,False
AIR FRANCE,7:25 AM,8:50 AM,208.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-11,3,False
AIR FRANCE,7:25 AM,8:50 AM,208.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,3,False
AIR FRANCE,9:20 PM,10:45 PM,208.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,3,False
AIR FRANCE,4:20 PM,5:45 PM,208.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,3,False
ITA,6:10 AM,5:10 PM,211.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-20,6,False
ITA,6:10 AM,9:35 AM,211.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,1:55 PM,9:35 AM+1,211.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,6:10 AM,5:10 PM,211.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,1:55 PM,5:05 PM,211.0,4 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-26,6,False
ITA,6:10 AM,9:35 AM,211.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-23,6,False
ITA,1:55 PM,9:35 AM+1,211.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-23,6,False
ITA,6:15 PM,9:35 AM+1,211.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,6,True
ITA,6:10 AM,9:35 AM,211.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
AEGEAN,10:15 PM,11:55 PM+1,214.0,26 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-10,0,False
ITA,6:15 PM,5:05 PM+1,215.0,23 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,11:40 AM,5:05 PM,215.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,6,False
ITA,6:15 PM,9:35 AM+1,215.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,1:55 PM,9:35 AM+1,215.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,1:55 PM,5:05 PM,215.0,4 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,11:40 AM,9:35 AM+1,215.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,11:40 AM,5:05 PM,215.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,6:10 AM,5:05 PM,215.0,11 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,6:10 AM,9:35 AM,215.0,4 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-04,6,False
ITA,11:40 AM,9:35 AM+1,215.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-10,6,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,7:30 AM,11:10 PM,217.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,7:25 AM,11:10 PM,217.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,7:25 AM,11:10 PM,217.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
LUFTHANSA,7:25 AM,11:10 PM,217.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
AIR EUROPA,5:10 PM,12:50 AM+1,217.0,8 hr 40 min,ORYParis-Orly Airport,2024-09-26,2,False
AIR EUROPA,5:10 PM,12:50 AM+2,217.0,32 hr 40 min,ORYParis-Orly Airport,2024-09-27,2,False
AIR EUROPA,10:55 AM,12:50 AM+2,217.0,38 hr 55 min,ORYParis-Orly Airport,2024-09-27,2,False
LUFTHANSA,7:25 AM,11:10 PM,217.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-27,7,False
AIR EUROPA,7:25 PM,12:50 AM+2,217.0,30 hr 25 min,ORYParis-Orly Airport,2024-09-04,2,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,7:30 AM,11:10 PM,217.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
LUFTHANSA,7:25 AM,11:10 PM,217.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
LUFTHANSA,6:05 AM,11:10 PM,217.0,18 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,7:25 AM,11:10 PM,217.0,16 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-26,7,False
LUFTHANSA,7:30 AM,11:10 PM,217.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:00 AM,11:10 PM,217.0,18 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
AEGEAN,2:05 PM,11:55 PM,222.0,10 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,0,False
AEGEAN,11:05 AM,11:55 PM,222.0,13 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-14,0,True
ITA,10:45 AM,5:05 PM+1,225.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,7:20 PM,9:35 AM+1,225.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-23,6,False
ITA,10:55 AM,9:35 AM+1,225.0,23 hr 40 min,ORYParis-Orly Airport,2024-09-23,6,False
ITA,7:20 PM,5:05 PM+1,225.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,7:20 PM,9:35 AM+1,225.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,7:30 AM,9:35 AM+1,225.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-23,6,False
ITA,10:45 AM,5:10 PM+1,225.0,31 hr 25 min,ORYParis-Orly Airport,2024-09-26,6,False
ITA,10:45 AM,5:05 PM,225.0,7 hr 20 min,ORYParis-Orly Airport,2024-09-26,6,False
ITA,7:30 AM,9:35 AM+1,225.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,7:30 AM,5:10 PM,225.0,10 hr 40 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,10:50 AM,5:05 PM+1,225.0,31 hr 15 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,7:30 AM,5:10 PM,225.0,10 hr 40 min,ORYParis-Orly Airport,2024-09-21,6,True
ITA,10:50 AM,9:35 AM+1,225.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,10:45 AM,5:10 PM,225.0,7 hr 25 min,ORYParis-Orly Airport,2024-09-21,6,True
ITA,10:45 AM,9:35 AM+1,225.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-21,6,True
ITA,10:45 AM,5:05 PM+1,225.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-21,6,True
ITA,10:50 AM,5:05 PM,225.0,7 hr 15 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,7:30 AM,9:35 AM+1,225.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-20,6,False
ITA,7:30 AM,9:35 AM+1,225.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,7:30 AM,5:05 PM,225.0,10 hr 35 min,ORYParis-Orly Airport,2024-09-25,6,False
ITA,7:30 AM,5:10 PM,225.0,10 hr 40 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,7:30 AM,9:35 AM+1,225.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,10:45 AM,5:10 PM,225.0,7 hr 25 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,10:45 AM,9:35 AM+1,225.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,7:30 AM,9:35 AM+1,225.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-21,6,True
ITA,7:05 PM,9:35 AM+1,226.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
ITA,9:30 PM,9:35 AM+1,226.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-23,6,False
ITA,9:30 PM,9:35 AM+1,226.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-19,6,False
ITA,7:05 PM,9:35 AM+1,226.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-23,6,False
ITA,9:30 PM,9:35 AM+1,226.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
ITA,9:20 AM,5:05 PM,226.0,8 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-26,6,False
ITA,9:20 AM,5:10 PM,226.0,8 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
ITA,9:30 PM,5:10 PM+1,226.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
ITA,9:20 AM,5:10 PM,226.0,8 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
ITA,9:20 AM,5:10 PM,226.0,8 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-21,6,True
ITA,4:50 PM,9:35 AM+1,226.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-21,6,True
ITA,9:30 PM,5:10 PM+1,226.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-26,6,False
ITA,4:50 PM,9:35 AM+1,226.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,9:20 AM,5:10 PM,226.0,8 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-28,6,True
ITA,9:30 PM,5:10 PM+1,226.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-20,6,False
ITA,9:30 PM,9:35 AM+1,226.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-20,6,False
ITA,9:30 PM,5:05 PM+1,226.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
ITA,9:30 PM,9:35 AM+1,226.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
ITA,7:05 PM,9:35 AM+1,226.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
ITA,9:20 AM,5:05 PM,226.0,8 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-25,6,False
LUFTHANSA,6:45 AM,4:25 PM,227.0,10 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
ITA,10:45 AM,9:35 AM+1,229.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-11,6,False
ITA,10:45 AM,5:05 PM+1,229.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-11,6,False
ITA,10:45 AM,5:05 PM,229.0,7 hr 20 min,ORYParis-Orly Airport,2024-09-11,6,False
AIR FRANCE,7:25 AM,8:50 AM,229.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,3,False
ITA,7:30 AM,5:05 PM,229.0,10 hr 35 min,ORYParis-Orly Airport,2024-09-11,6,False
AIR FRANCE,9:20 PM,10:45 PM,229.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,3,False
AIR FRANCE,4:20 PM,5:45 PM,229.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,3,False
AIR FRANCE,9:15 AM,10:40 AM,229.0,2 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,3,False
ITA,7:20 PM,5:05 PM+1,229.0,22 hr 45 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,7:20 PM,9:35 AM+1,229.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,10:45 AM,5:05 PM+1,229.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,10:45 AM,9:35 AM+1,229.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,10:45 AM,5:05 PM,229.0,7 hr 20 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,7:30 AM,9:35 AM+1,229.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,7:30 AM,5:05 PM,229.0,10 hr 35 min,ORYParis-Orly Airport,2024-09-10,6,False
ITA,7:30 AM,9:35 AM+1,229.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-11,6,False
ITA,9:30 PM,9:35 AM+1,230.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-10,6,False
ITA,1:55 PM,5:10 PM,230.0,4 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-21,6,True
ITA,6:15 PM,9:35 AM+1,230.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
ITA,9:20 AM,5:05 PM,230.0,8 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-11,6,False
ITA,9:30 PM,9:35 AM+1,230.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-11,6,False
ITA,11:40 AM,5:05 PM,230.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-26,6,False
ITA,6:15 PM,5:05 PM+1,230.0,23 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
ITA,6:10 AM,5:10 PM,230.0,12 hr,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
